player_id,full_name,first_name,last_name,is_active,birthdate
76709,Rolando Ferreira,Rolando,Ferreira,False,1964-05-24
273,Duane Ferrell,Duane,Ferrell,False,1965-02-28
1627812,Yogi Ferrell,Yogi,Ferrell,False,1993-05-09
76711,Arnie Ferrin,Arnie,Ferrin,False,1925-07-29
76712,Bob Ferry,Bob,Ferry,False,1937-05-31
198,Danny Ferry,Danny,Ferry,False,1966-10-17
201178,Kyrylo Fesenko,Kyrylo,Fesenko,False,1986-12-24
76713,Kenny Fields,Kenny,Fields,False,1962-02-09
202361,Landry Fields,Landry,Fields,False,1988-06-27
76714,Ron Filipek,Ron,Filipek,False,1944-02-05
1642271,Kyle Filipowski,Kyle,Filipowski,True,2003-11-07
76715,Greg Fillmore,Greg,Fillmore,False,1947-03-07
76716,Hank Finkel,Hank,Finkel,False,1942-04-20
714,Michael Finley,Michael,Finley,False,1973-03-06
76717,Danny Finn,Danny,Finn,False,1928-05-27
1627827,Dorian Finney-Smith,Dorian,Finney-Smith,True,1993-05-04
900,Matt Fish,Matt,Fish,False,1969-11-18
965,Derek Fisher,Derek,Fisher,False,1974-08-09
2809,Gerald Fitch,Gerald,Fitch,False,1982-08-12
1630238,Malik Fitts,Malik,Fitts,False,1997-07-04
76720,Bob Fitzgerald,Bob,Fitzgerald,False,1923-03-14
76719,Dick Fitzgerald,Dick,Fitzgerald,False,1920-11-18
2033,Marcus Fizer,Marcus,Fizer,False,1978-08-10
1641745,Adam Flagler,Adam,Flagler,True,1999-12-01
76721,Jerry Fleishman,Jerry,Fleishman,False,1922-02-14
76722,Al Fleming,Al,Fleming,False,1954-04-05
76723,Ed Fleming,Ed,Fleming,False,1933-07-25
313,Vern Fleming,Vern,Fleming,False,1962-02-04
2784,Luis Flores,Luis,Flores,False,1981-04-11
76725,Bruce Flowers,Bruce,Flowers,False,1957-06-13
1642280,Trentyn Flowers,Trentyn,Flowers,True,2005-03-08
76726,Sleepy Floyd,Sleepy,Floyd,False,1960-03-06
201938,Jonny Flynn,Jonny,Flynn,False,1989-02-06
1630201,Malachi Flynn,Malachi,Flynn,True,1998-05-09
76727,Mike Flynn,Mike,Flynn,False,1953-07-31
76728,Larry Fogle,Larry,Fogle,False,1953-03-19
76729,Jack Foley,Jack,Foley,False,1939-04-19
1829,Ike Fontaine,Ike,Fontaine,False,1975-04-16
76731,Levi Fontaine,Levi,Fontaine,False,1948-11-01
1631323,Simone Fontecchio,Simone,Fontecchio,True,1995-12-09
202880,Jeff Foote,Jeff,Foote,False,1987-07-14
1627854,Bryn Forbes,Bryn,Forbes,False,1993-07-23
201814,Gary Forbes,Gary,Forbes,False,1985-02-25
1630758,Aleem Ford,Aleem,Ford,False,1997-12-22
76732,Alphonso Ford,Alphonso,Ford,False,1971-10-31
2228,Alton Ford,Alton,Ford,False,1981-05-29
76733,Chris Ford,Chris,Ford,False,1949-01-11
76734,Don Ford,Don,Ford,False,1952-12-31
76735,Jake Ford,Jake,Ford,False,1946-04-29
1630259,Jordan Ford,Jordan,Ford,False,1998-05-26
76736,Phil Ford,Phil,Ford,False,1956-02-09
101213,Sharrod Ford,Sharrod,Ford,False,1982-01-09
726,Sherell Ford,Sherell,Ford,False,1972-08-26
2551,T.J. Ford,T.J.,Ford,False,1983-03-24
76738,Donnie Forman,Donnie,Forman,False,1926-01-17
76739,Bayard Forrest,Bayard,Forrest,False,1954-07-08
1630235,Trent Forrest,Trent,Forrest,False,1998-06-12
2218,Joseph Forte,Joseph,Forte,False,1981-03-23
202622,Courtney Fortson,Courtney,Fortson,False,1988-05-23
1504,Danny Fortson,Danny,Fortson,False,1976-03-27
76740,Fred Foster,Fred,Foster,False,1946-03-18
323,Greg Foster,Greg,Foster,False,1968-10-03
1902,Jeff Foster,Jeff,Foster,False,1977-01-16
76742,Rod Foster,Rod,Foster,False,1960-10-10
1630701,Michael Foster Jr.,Michael,Foster Jr.,False,2003-01-16
2238,Antonis Fotsis,Antonis,Fotsis,False,1981-04-01
203095,Evan Fournier,Evan,Fournier,False,1992-10-29
76744,Larry Foust,Larry,Foust,False,1928-06-24
76745,Jerry Fowler,Jerry,Fowler,False,1927-06-20
1762,Tremaine Fowlkes,Tremaine,Fowlkes,False,1976-04-11
1628368,De'Aaron Fox,De'Aaron,Fox,True,1997-12-20
76746,Harold Fox,Harold,Fox,False,1949-08-29
76747,Jim Fox,Jim,Fox,False,1943-04-07
296,Rick Fox,Rick,Fox,False,1969-07-24
200751,Randy Foye,Randy,Foye,False,1983-09-24
1502,Adonal Foyle,Adonal,Foyle,False,1975-03-09
2499,Richie Frahm,Richie,Frahm,False,1977-08-14
1883,Steve Francis,Steve,Francis,False,1977-02-21
76748,Tellis Frank,Tellis,Frank,False,1965-04-26
76749,Nat Frankel,Nat,Frankel,False,1913-11-03
203479,Jamaal Franklin,Jamaal,Franklin,False,1991-07-21
1629606,Robert Franks,Robert,Franks,False,1996-12-18
204025,Tim Frazier,Tim,Frazier,False,1990-11-01
76750,Walt Frazier,Walt,Frazier,False,1945-03-29
76751,Will Frazier,Will,Frazier,False,1942-08-24
1626187,Michael Frazier II,Michael,Frazier II,False,1994-03-08
1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,False,1996-08-30
76752,Anthony Frederick,Anthony,Frederick,False,1964-12-07
202690,Jimmer Fredette,Jimmer,Fredette,False,1989-02-25
76753,World Free,World,Free,False,1953-12-09
202683,Enes Freedom,Enes,Freedom,False,1992-05-20
200777,Joel Freeland,Joel,Freeland,False,1987-02-07
76754,Donnie Freeman,Donnie,Freeman,False,1944-07-18
1642402,Enrique Freeman,Enrique,Freeman,True,2000-07-29
76755,Gary Freeman,Gary,Freeman,False,1948-07-25
76756,Rod Freeman,Rod,Freeman,False,1950-11-05
1631241,Javon Freeman-Liberty,Javon,Freeman-Liberty,False,1999-10-20
2782,Matt Freije,Matt,Freije,False,1981-10-02
76757,Frido Frey,Frido,Frey,False,1921-10-26
76758,Larry Friend,Larry,Friend,False,1935-04-14
76759,Pat Frink,Pat,Frink,False,1945-02-18
76760,Jim Fritsche,Jim,Fritsche,False,1931-12-10
101112,Channing Frye,Channing,Frye,False,1983-05-17
76761,Bernie Fryer,Bernie,Fryer,False,1949-12-25
76762,Frank Fucarino,Frank,Fucarino,False,1920-07-24
1641788,Alex Fudge,Alex,Fudge,False,2003-05-06
76763,Herm Fuetsch,Herm,Fuetsch,False,1918-07-06
76764,Joe Fulks,Joe,Fulks,False,1921-10-26
2673,Hiram Fuller,Hiram,Fuller,False,1981-05-13
957,Todd Fuller,Todd,Fuller,False,1974-07-25
76765,Tony Fuller,Tony,Fuller,False,1958-09-04
1628365,Markelle Fultz,Markelle,Fultz,True,1998-05-29
1444,Lawrence Funderburke,Lawrence,Funderburke,False,1970-12-15
1641847,Andrew Funk,Andrew,Funk,False,1999-09-21
76767,Terry Furlow,Terry,Furlow,False,1954-10-18
1642277,Johnny Furphy,Johnny,Furphy,True,2004-12-08
76768,Billy Gabor,Billy,Gabor,False,1922-05-13
1629117,Wenyen Gabriel,Wenyen,Gabriel,False,1997-03-26
2429,Dan Gadzuric,Dan,Gadzuric,False,1978-02-02
202070,Tony Gaffney,Tony,Gaffney,False,1984-11-14
1629655,Daniel Gafford,Daniel,Gafford,True,1998-10-01
101184,Deng Gai,Deng,Gai,False,1982-03-22
76769,Elmer R. Gainer,Elmer R.,Gainer,False,1905-04-02
76770,Corey Gaines,Corey,Gaines,False,1965-06-01
2558,Reece Gaines,Reece,Gaines,False,1981-01-07
202178,Sundiata Gaines,Sundiata,Gaines,False,1986-04-18
76771,Mike Gale,Mike,Gale,False,1950-07-18
76772,Chad Gallagher,Chad,Gallagher,False,1969-05-30
76773,Harry Gallatin,Harry,Gallatin,False,1927-04-26
201568,Danilo Gallinari,Danilo,Gallinari,False,1988-08-08
1641945,Jaylin Galloway,Jaylin,Galloway,False,2002-12-21
204038,Langston Galloway,Langston,Galloway,False,1991-12-09
76774,Dave Gambee,Dave,Gambee,False,1937-04-16
333,Kevin Gamble,Kevin,Gamble,False,1965-11-13
76776,Bob Gantt,Bob,Gantt,False,1922-06-22
200816,Jorge Garbajosa,Jorge,Garbajosa,False,1977-12-19
2092,Ruben Garces,Ruben,Garces,False,1973-10-17
2682,Alex Garcia,Alex,Garcia,False,1980-03-04
101128,Francisco Garcia,Francisco,Garcia,False,1981-12-31
76778,Earl Gardner,Earl,Gardner,False,1923-09-18
201242,Thomas Gardner,Thomas,Gardner,False,1985-02-08
76779,Vern Gardner,Vern,Gardner,False,1925-05-14
76780,Jack Garfinkel,Jack,Garfinkel,False,1918-06-13
1627868,Patricio Garino,Patricio,Garino,False,1993-05-17
1629636,Darius Garland,Darius,Garland,True,2000-01-26
76781,Gary Garland,Gary,Garland,False,1957-10-12
76782,Winston Garland,Winston,Garland,False,1964-12-19
76783,Dick Garmaker,Dick,Garmaker,False,1932-10-29
1612,Chris Garner,Chris,Garner,False,1975-02-23
76785,Bill Garnett,Bill,Garnett,False,1960-04-22
708,Kevin Garnett,Kevin,Garnett,False,1976-05-19
1831,Marlon Garnett,Marlon,Garnett,False,1975-07-03
1628656,Billy Garrett,Billy,Garrett,False,1994-10-16
76786,Calvin Garrett,Calvin,Garrett,False,1956-07-11
1051,Dean Garrett,Dean,Garrett,False,1966-11-27
203197,Diante Garrett,Diante,Garrett,False,1988-11-03
76788,Eldo Garrett,Eldo,Garrett,False,1947-01-31
1630585,Marcus Garrett,Marcus,Garrett,True,1998-11-09
76789,Rowland Garrett,Rowland,Garrett,False,1950-07-16
76790,Tom Garrick,Tom,Garrick,False,1966-07-07
76791,John Garris,John,Garris,False,1959-06-06
1619,Kiwane Garris,Kiwane,Garris,False,1974-09-24
1727,Pat Garrity,Pat,Garrity,False,1976-08-23
1630586,Usman Garuba,Usman,Garuba,False,2002-03-09
76793,Jim Garvin,Jim,Garvin,False,1950-02-05
1630568,Luka Garza,Luka,Garza,True,1998-12-27
201188,Marc Gasol,Marc,Gasol,False,1985-01-29
2200,Pau Gasol,Pau,Gasol,False,1980-07-06
76794,Frank Gates,Frank,Gates,False,1920-04-12
1629232,Kaiser Gates,Kaiser,Gates,False,1996-11-08
423,Chris Gatling,Chris,Gatling,False,1967-09-03
930,Kenny Gattison,Kenny,Gattison,False,1964-05-23
200752,Rudy Gay,Rudy,Gay,False,1986-08-17
76797,Ed Gayda,Ed,Gayda,False,1927-05-11
1845,Andrew Gaze,Andrew,Gaze,False,1965-07-24
1627771,Michael Gbinije,Michael,Gbinije,False,1992-06-05
1002,Reggie Geary,Reggie,Geary,False,1973-08-31
202087,Alonzo Gee,Alonzo,Gee,False,1987-05-29
761,Matt Geiger,Matt,Geiger,False,1969-09-10
101153,Mickael Gelabale,Mickael,Gelabale,False,1983-05-22
1904,Devean George,Devean,George,False,1977-08-29
76800,Jack George,Jack,George,False,1928-11-13
1641718,Keyonte George,Keyonte,George,True,2003-11-08
1642273,Kyshawn George,Kyshawn,George,True,2003-12-12
202331,Paul George,Paul,George,True,1990-05-02
76801,Tate George,Tate,George,False,1968-05-29
1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,False,1994-03-28
76802,Gus Gerard,Gus,Gerard,False,1953-07-27
76803,Derrick Gervin,Derrick,Gervin,False,1963-03-28
76804,George Gervin,George,Gervin,False,1952-04-27
76805,Gorham Getchell,Gorham,Getchell,False,1920-08-14
76806,John Gianelli,John,Gianelli,False,1950-06-10
76807,Dick Gibbs,Dick,Gibbs,False,1948-12-20
200789,Daniel Gibson,Daniel,Gibson,False,1986-02-27
76808,Dee Gibson,Dee,Gibson,False,1923-08-25
1626780,Jonathan Gibson,Jonathan,Gibson,False,1987-11-08
76809,Mel Gibson,Mel,Gibson,False,1940-12-30
76810,Mike Gibson,Mike,Gibson,False,1960-10-27
201959,Taj Gibson,Taj,Gibson,True,1985-06-24
76811,Ward Gibson,Ward,Gibson,False,1921-12-05
201592,J.R. Giddens,J.R.,Giddens,False,1985-02-13
1630581,Josh Giddey,Josh,Giddey,True,2002-10-10
201821,Trey Gilder,Trey,Gilder,False,1985-01-24
1628385,Harry Giles III,Harry,Giles III,False,1998-04-22
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,True,1998-07-12
1630264,Anthony Gill,Anthony,Gill,True,1992-10-17
2109,Eddie Gill,Eddie,Gill,False,1978-08-16
383,Kendall Gill,Kendall,Gill,False,1968-05-25
76812,Ben Gillery,Ben,Gillery,False,1965-09-19
1631221,Collin Gillespie,Collin,Gillespie,True,1999-06-25
1630273,Freddie Gillespie,Freddie,Gillespie,False,1997-06-14
76813,Gene Gillette,Gene,Gillette,False,1905-04-04
288,Armen Gilliam,Armen,Gilliam,False,1964-05-28
76815,Herm Gilliam,Herm,Gilliam,False,1946-05-05
600014,Artis Gilmore,Artis,Gilmore,False,1948-09-21
76817,Walt Gilmore,Walt,Gilmore,False,1947-02-27
76818,Chuck Gilmur,Chuck,Gilmur,False,1922-08-13
1631367,Jacob Gilyard,Jacob,Gilyard,False,1998-07-14
1938,Manu Ginobili,Manu,Ginobili,False,1977-07-28
1921,Gordan Giricek,Gordan,Giricek,False,1977-06-20
76819,Jack Givens,Jack,Givens,False,1956-09-21
202148,Mickell Gladness,Mickell,Gladness,False,1986-07-26
76820,George Glamack,George,Glamack,False,1919-06-07
76821,Gerald Glass,Gerald,Glass,False,1967-11-12
76822,Mike Glenn,Mike,Glenn,False,1955-09-10
76823,Norman Glick,Norman,Glick,False,1927-11-10
76824,Georgi Glouchkov,Georgi,Glouchkov,False,1960-01-10
76825,Clarence Glover,Clarence,Glover,False,1947-11-01
1901,Dion Glover,Dion,Glover,False,1978-10-22
2601,Andreas Glyniadakis,Andreas,Glyniadakis,False,1981-08-26
76826,Mike Gminski,Mike,Gminski,False,1959-08-03
203497,Rudy Gobert,Rudy,Gobert,True,1992-06-26
76827,Dan Godfread,Dan,Godfread,False,1967-06-14
76828,Tom Gola,Tom,Gola,False,1933-01-13
76829,Ben Goldfaden,Ben,Goldfaden,False,1913-09-06
924,Anthony Goldwire,Anthony,Goldwire,False,1971-09-06
101155,Ryan Gomes,Ryan,Gomes,False,1982-09-01
76830,Glen Gondrezick,Glen,Gondrezick,False,1955-08-30
76831,Grant Gondrezick,Grant,Gondrezick,False,1963-01-19
2400,Drew Gooden,Drew,Gooden,False,1981-09-24
76832,Gail Goodrich,Gail,Goodrich,False,1943-04-23
1864,Steve Goodrich,Steve,Goodrich,False,1976-03-18
203462,Archie Goodwin,Archie,Goodwin,False,1994-08-17
1629164,Brandon Goodwin,Brandon,Goodwin,False,1995-10-02
1630692,Jordan Goodwin,Jordan,Goodwin,True,1998-10-23
76833,Wilfred Goodwin,Wilfred,Goodwin,False,1920-12-22
203932,Aaron Gordon,Aaron,Gordon,True,1995-09-16
2732,Ben Gordon,Ben,Gordon,False,1983-04-04
204079,Drew Gordon,Drew,Gordon,False,1990-07-12
201569,Eric Gordon,Eric,Gordon,True,1988-12-25
76834,Lancaster Gordon,Lancaster,Gordon,False,1962-06-24
76835,Paul Gordon,Paul,Gordon,False,1927-04-08
101162,Marcin Gortat,Marcin,Gortat,False,1984-02-17
1641789,Jazian Gortman,Jazian,Gortman,True,2003-04-14
76836,Leo Gottlieb,Leo,Gottlieb,False,1920-11-28
202726,Andrew Goudelock,Andrew,Goudelock,False,1988-12-07
76837,Bato Govedarica,Bato,Govedarica,False,1928-04-17
76838,Joe Graboski,Joe,Graboski,False,1930-01-15
76839,Ricky Grace,Ricky,Grace,False,1967-08-20
1628984,Devonte' Graham,Devonte',Graham,False,1995-02-22
37,Greg Graham,Greg,Graham,False,1970-11-26
101121,Joey Graham,Joey,Graham,False,1982-06-11
76843,Mal Graham,Mal,Graham,False,1945-02-23
76841,Orlando Graham,Orlando,Graham,False,1965-05-05
76842,Paul Graham,Paul,Graham,False,1967-11-28
101211,Stephen Graham,Stephen,Graham,False,1982-06-11
1626203,Treveon Graham,Treveon,Graham,False,1993-10-28
76844,Jim Grandholm,Jim,Grandholm,False,1960-10-04
97,Ronnie Grandison,Ronnie,Grandison,False,1964-07-09
101122,Danny Granger,Danny,Granger,False,1983-04-20
76847,Stewart Granger,Stewart,Granger,False,1961-10-27
258,Brian Grant,Brian,Grant,False,1972-03-05
76850,Bud Grant,Bud,Grant,False,1927-05-20
202,Gary Grant,Gary,Grant,False,1965-04-21
285,Greg Grant,Greg,Grant,False,1966-08-29
265,Harvey Grant,Harvey,Grant,False,1965-07-04
270,Horace Grant,Horace,Grant,False,1965-07-04
203924,Jerami Grant,Jerami,Grant,True,1994-03-12
1626170,Jerian Grant,Jerian,Grant,False,1992-10-09
76852,Josh Grant,Josh,Grant,False,1967-08-07
1514,Paul Grant,Paul,Grant,False,1974-01-06
76853,Travis Grant,Travis,Grant,False,1950-01-01
1629055,Donte Grantham,Donte,Grantham,False,1995-03-19
76854,Don Grate,Don,Grate,False,1923-08-27
76855,Butch Graves,Butch,Graves,False,1962-01-05
1629755,Hassani Gravett,Hassani,Gravett,False,1996-07-16
201189,Aaron Gray,Aaron,Gray,False,1984-12-07
1070,Devin Gray,Devin,Gray,False,1972-05-18
1516,Ed Gray,Ed,Gray,False,1975-09-27
1026,Evric Gray,Evric,Gray,False,1969-12-13
76859,Gary Gray,Gary,Gray,False,1945-02-23
1627982,Josh Gray,Josh,Gray,False,1993-09-09
76860,Leonard Gray,Leonard,Gray,False,1951-12-19
1630564,RaiQuan Gray,RaiQuan,Gray,False,1999-07-07
76861,Stuart Gray,Stuart,Gray,False,1963-05-27
76862,Sylvester Gray,Sylvester,Gray,False,1967-07-08
76863,Wyndol Gray,Wyndol,Gray,False,1922-03-20
81,Jeff Grayer,Jeff,Grayer,False,1965-12-17
76865,Bob Greacen,Bob,Greacen,False,1947-09-15
920,A.C. Green,A.C.,Green,False,1963-10-04
1631260,AJ Green,AJ,Green,True,1999-09-27
201980,Danny Green,Danny,Green,False,1987-06-22
101209,Devin Green,Devin,Green,False,1982-10-25
203110,Draymond Green,Draymond,Green,True,1990-03-04
203475,Erick Green,Erick,Green,False,1991-05-09
101123,Gerald Green,Gerald,Green,False,1986-01-26
203210,JaMychal Green,JaMychal,Green,False,1990-06-21
1630224,Jalen Green,Jalen,Green,True,2002-02-09
1629750,Javonte Green,Javonte,Green,True,1993-07-23
201145,Jeff Green,Jeff,Green,True,1986-08-28
76867,Johnny Green,Johnny,Green,False,1933-12-08
1630182,Josh Green,Josh,Green,True,2000-11-16
76868,Ken Green,Ken,Green,False,1959-09-19
76869,Kenny Green,Kenny,Green,False,1964-10-11
600011,Lamar Green,Lamar,Green,False,1947-03-22
1036,Litterial Green,Litterial,Green,False,1970-03-07
76872,Luther Green,Luther,Green,False,1946-11-13
76873,Mike Green,Mike,Green,False,1951-08-06
76874,Rickey Green,Rickey,Green,False,1954-08-18
76875,Sean Green,Sean,Green,False,1970-02-02
76877,Si Green,Si,Green,False,1933-08-20
76876,Sidney Green,Sidney,Green,False,1961-01-04
76878,Steve Green,Steve,Green,False,1953-10-04
201192,Taurean Green,Taurean,Green,False,1986-11-28
76879,Tommy Green,Tommy,Green,False,1956-04-08
2584,Willie Green,Willie,Green,False,1981-07-28
201590,Donte Greene,Donte,Greene,False,1988-02-21
101158,Orien Greene,Orien,Greene,False,1982-02-04
76880,Jerry Greenspan,Jerry,Greenspan,False,1941-11-22
76881,David Greenwood,David,Greenwood,False,1957-05-27
76882,Hal Greer,Hal,Greer,False,1936-06-26
2696,Lynn Greer,Lynn,Greer,False,1979-10-23
76883,Gary Gregor,Gary,Gregor,False,1945-08-13
76884,Claude Gregory,Claude,Gregory,False,1958-12-26
76885,John Greig,John,Greig,False,1961-04-28
76886,Norm Grekin,Norm,Grekin,False,1930-06-22
76887,Kevin Grevey,Kevin,Grevey,False,1953-05-12
1631100,AJ Griffin,AJ,Griffin,False,2003-08-25
1559,Adrian Griffin,Adrian,Griffin,False,1974-07-04
201933,Blake Griffin,Blake,Griffin,False,1989-03-16
2204,Eddie Griffin,Eddie,Griffin,False,1982-05-30
76888,Greg Griffin,Greg,Griffin,False,1952-09-06
76889,Paul Griffin,Paul,Griffin,False,1954-01-20
201981,Taylor Griffin,Taylor,Griffin,False,1986-04-18
76890,Darrell Griffith,Darrell,Griffith,False,1958-06-16
76891,Chuck Grigsby,Chuck,Grigsby,False,1928-08-15
1629656,Quentin Grimes,Quentin,Grimes,True,2000-05-08
1575,Derek Grimm,Derek,Grimm,False,1974-08-03
76893,George Grimshaw,George,Grimshaw,False,1919-09-24
76894,Dick Groat,Dick,Groat,False,1930-11-04
76895,Bob Gross,Bob,Gross,False,1953-08-03
76896,Jerry Grote,Jerry,Grote,False,1940-12-28
76897,Alex Groza,Alex,Groza,False,1926-10-07
101219,Anthony Grundy,Anthony,Grundy,False,1979-04-15
76899,Ernie Grunfeld,Ernie,Grunfeld,False,1955-04-24
76900,Gene Guarilia,Gene,Guarilia,False,1937-09-13
76901,Petur Gudmundsson,Petur,Gudmundsson,False,1958-10-30
1629741,Marko Guduric,Marko,Guduric,False,1995-03-08
76902,Richie Guerin,Richie,Guerin,False,1932-05-29
1631338,Mouhamadou Gueye,Mouhamadou,Gueye,False,1998-07-06
1631243,Mouhamed Gueye,Mouhamed,Gueye,True,2002-11-09
339,Tom Gugliotta,Tom,Gugliotta,False,1969-12-19
76903,Andres Guibert,Andres,Guibert,False,1968-10-28
76904,Jay Guidinger,Jay,Guidinger,False,1969-08-18
76905,Coulby Gunther,Coulby,Gunther,False,1923-02-05
76906,Dave Gunther,Dave,Gunther,False,1937-07-22
76907,Al Guokas,Al,Guokas,False,1925-08-07
76908,Matt Guokas,Matt,Guokas,False,1944-02-25
76909,Matt Guokas,Matt,Guokas,False,1915-11-11
203268,Jorge Gutierrez,Jorge,Gutierrez,False,1988-12-27
1629657,Kyle Guy,Kyle,Guy,False,1997-08-11
2062,A.J. Guyton,A.J.,Guyton,False,1978-02-12
2775,Ha Seung-jin,,Ha Seung-jin,False,1985-08-04
1629060,Rui Hachimura,Rui,Hachimura,True,1998-02-08
76910,Rudy Hackett,Rudy,Hackett,False,1953-05-10
201632,Hamed Haddadi,Hamed,Haddadi,False,1985-05-19
76911,Scott Haffner,Scott,Haffner,False,1966-02-02
76912,Cliff Hagan,Cliff,Hagan,False,1931-12-09
76913,Glenn Hagan,Glenn,Hagan,False,1955-06-25
1630204,Ashton Hagans,Ashton,Hagans,False,1999-07-08
76914,Bob Hahn,Bob,Hahn,False,1925-08-25
76915,Al Hairston,Al,Hairston,False,1945-12-11
76916,Happy Hairston,Happy,Hairston,False,1942-05-31
76917,Lindsay Hairston,Lindsay,Hairston,False,1951-12-08
201612,Malik Hairston,Malik,Hairston,False,1987-02-23
203798,PJ Hairston,PJ,Hairston,False,1992-12-24
2409,Marcus Haislip,Marcus,Haislip,False,1980-12-22
76918,Chuck Halbert,Chuck,Halbert,False,1919-02-27
76919,Harvey Halbrook,Harvey,Halbrook,False,1933-01-30
76920,Bruce Hale,Bruce,Hale,False,1918-08-30
917,Jack Haley,Jack,Haley,False,1964-01-27
1630169,Tyrese Haliburton,Tyrese,Haliburton,True,2000-02-29
76922,Shaler Halimon,Shaler,Halimon,False,1945-03-30
1628985,Devon Hall,Devon,Hall,False,1995-07-07
1629743,Donta Hall,Donta,Hall,False,1997-08-07
1631160,Jordan Hall,Jordan,Hall,False,2002-01-14
1630221,Josh Hall,Josh,Hall,False,2000-10-08
200837,Mike Hall,Mike,Hall,False,1984-06-05
1641790,PJ Hall,PJ,Hall,True,2002-02-21
1629788,Tyler Hall,Tyler,Hall,False,1997-03-25
76923,Jeff Halliburton,Jeff,Halliburton,False,1949-07-03
1032,Darvin Ham,Darvin,Ham,False,1973-07-23
984,Steve Hamer,Steve,Hamer,False,1973-11-13
76925,Dale Hamilton,Dale,Hamilton,False,1919-08-16
1627772,Daniel Hamilton,Daniel,Hamilton,False,1995-08-08
76926,Dennis Hamilton,Dennis,Hamilton,False,1944-05-08
202706,Jordan Hamilton,Jordan,Hamilton,False,1990-10-06
203120,Justin Hamilton,Justin,Hamilton,False,1990-04-01
76927,Ralph Hamilton,Ralph,Hamilton,False,1921-06-10
1888,Richard Hamilton,Richard,Hamilton,False,1978-02-14
76928,Roylee Hamilton,Roylee,Hamilton,False,1957-07-20
76929,Steve Hamilton,Steve,Hamilton,False,1935-11-30
2347,Tang Hamilton,Tang,Hamilton,False,1978-05-26
676,Thomas Hamilton,Thomas,Hamilton,False,1975-04-03
1985,Zendon Hamilton,Zendon,Hamilton,False,1975-04-29
903,Geert Hammink,Geert,Hammink,False,1969-07-12
67,Tom Hammonds,Tom,Hammonds,False,1967-03-27
1627773,AJ Hammons,AJ,Hammons,False,1992-08-27
1630181,R.J. Hampton,R.J.,Hampton,False,2001-02-07
241,Darrin Hancock,Darrin,Hancock,False,1971-11-03
1052,Ben Handlogten,Ben,Handlogten,False,1973-11-16
76935,Cecil Hankins,Cecil,Hankins,False,1922-01-06
76936,Phil Hankinson,Phil,Hankinson,False,1951-07-26
1628605,Dusty Hannahs,Dusty,Hannahs,False,1993-09-02
76937,Alex Hannum,Alex,Hannum,False,1923-07-19
76938,Don Hanrahan,Don,Hanrahan,False,1929-02-06
76939,Rollen Hans,Rollen,Hans,False,1931-04-13
203162,Ben Hansbrough,Ben,Hansbrough,False,1987-12-23
201946,Tyler Hansbrough,Tyler,Hansbrough,False,1985-11-03
76942,Bob Hansen,Bob,Hansen,False,1961-01-18
76940,Glenn Hansen,Glenn,Hansen,False,1952-04-21
76941,Lars Hansen,Lars,Hansen,False,1954-09-14
2580,Travis Hansen,Travis,Hansen,False,1978-04-15
1682,Reggie Hanson,Reggie,Hanson,False,1968-10-08
76944,Bill Hanzlik,Bill,Hanzlik,False,1957-12-06
202376,Luke Harangody,Luke,Harangody,False,1988-01-02
358,Anfernee Hardaway,Anfernee,Hardaway,False,1971-07-18
896,Tim Hardaway,Tim,Hardaway,False,1966-09-01
203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,True,1992-03-16
201935,James Harden,James,Harden,True,1989-08-26
76945,Reggie Harding,Reggie,Harding,False,1942-05-04
76946,Charlie Hardnett,Charlie,Hardnett,False,1938-09-13
76947,Alan Hardy,Alan,Hardy,False,1957-05-25
1630702,Jaden Hardy,Jaden,Hardy,True,2002-07-05
76948,James Hardy,James,Hardy,False,1956-12-01
76949,John Hargis,John,Hargis,False,1920-08-20
1641989,Elijah Harkless,Elijah,Harkless,True,2000-02-03
203090,Maurice Harkless,Maurice,Harkless,False,1993-05-11
76950,Jerry Harkness,Jerry,Harkness,False,1940-05-07
76951,Skip Harlicka,Skip,Harlicka,False,1946-10-14
76952,Jerome Harmon,Jerome,Harmon,False,1969-02-06
157,Derek Harper,Derek,Harper,False,1961-10-13
1629607,Jared Harper,Jared,Harper,False,1997-09-14
202712,Justin Harper,Justin,Harper,False,1989-08-30
76954,Mike Harper,Mike,Harper,False,1957-12-09
166,Ron Harper,Ron,Harper,False,1964-01-20
1631199,Ron Harper Jr.,Ron,Harper Jr.,True,2000-04-12
1723,Matt Harpring,Matt,Harpring,False,1976-05-31
1626149,Montrezl Harrell,Montrezl,Harrell,False,1994-01-26
202725,Josh Harrellson,Josh,Harrellson,False,1989-02-12
2492,Adam Harrington,Adam,Harrington,False,1980-07-05
1733,Al Harrington,Al,Harrington,False,1980-02-17
2454,Junior Harrington,Junior,Harrington,False,1980-10-02
970,Othella Harrington,Othella,Harrington,False,1974-01-31
76956,Art Harris,Art,Harris,False,1947-01-13
76957,Bernie Harris,Bernie,Harris,False,1950-11-26
76959,Bob Harris,Bob,Harris,False,1927-03-16
76958,Chris Harris,Chris,Harris,False,1933-08-11
2734,Devin Harris,Devin,Harris,False,1983-02-27
