personId,firstName,familyName,speed,distance,full_name
202706,Jordan,Hamilton,4.36,2.51,Jordan Hamilton
201967,Dante,Cunningham,4.42,2.57,Dante Cunningham
201600,Omer,Asik,3.94,2.1,Omer Asik
203516,James,Ennis III,4.53,3.0,James Ennis III
201962,Toney,Douglas,4.78,3.37,Toney Douglas
2570,Kendrick,Perkins,3.76,1.27,Kendrick Perkins
204025,Tim,Frazier,4.3,2.58,Tim Frazier
201582,Alexis,Ajinca,0.0,0.0,Alexis Ajinca
201583,Ryan,Anderson,0.0,0.0,Ryan Anderson
202337,Luke,Babbitt,0.0,0.0,Luke Babbitt
202708,Norris,Cole,0.0,0.0,Norris Cole
202087,Alonzo,Gee,0.0,0.0,Alonzo Gee
201950,Jrue,Holiday,0.0,0.0,Jrue Holiday
203952,Andrew,Wiggins,4.14,2.28,Andrew Wiggins
203476,Gorgui,Dieng,4.22,2.3,Gorgui Dieng
1626157,Karl-Anthony,Towns,4.2,2.24,Karl-Anthony Towns
203897,Zach,LaVine,4.58,2.35,Zach LaVine
201937,Ricky,Rubio,4.38,1.62,Ricky Rubio
1626145,Tyus,Jones,4.4,1.89,Tyus Jones
203498,Shabazz,Muhammad,4.3,1.66,Shabazz Muhammad
202357,Nemanja,Bjelica,4.26,1.33,Nemanja Bjelica
204014,Damjan,Rudez,4.49,0.66,Damjan Rudez
203940,Adreian,Payne,3.93,0.42,Adreian Payne
202962,Greg,Smith,3.58,0.38,Greg Smith
2419,Tayshaun,Prince,0.0,0.0,Tayshaun Prince
203937,Kyle,Anderson,4.16,2.11,Kyle Anderson
2588,Matt,Bonner,3.99,1.51,Matt Bonner
1626246,Boban,Marjanovic,3.76,2.31,Boban Marjanovic
201980,Danny,Green,4.16,1.86,Danny Green
1889,Andre,Miller,3.67,1.72,Andre Miller
2755,Kevin,Martin,3.93,1.58,Kevin Martin
203613,Jonathon,Simmons,4.14,2.12,Jonathon Simmons
2564,Boris,Diaw,3.95,1.32,Boris Diaw
201988,Patty,Mills,4.43,1.48,Patty Mills
200746,LaMarcus,Aldridge,0.0,0.0,LaMarcus Aldridge
202695,Kawhi,Leonard,0.0,0.0,Kawhi Leonard
2225,Tony,Parker,0.0,0.0,Tony Parker
2561,David,West,0.0,0.0,David West
1626147,Justin,Anderson,4.29,2.15,Justin Anderson
1717,Dirk,Nowitzki,3.51,1.97,Dirk Nowitzki
2585,Zaza,Pachulia,3.71,1.83,Zaza Pachulia
202083,Wesley,Matthews,4.04,2.71,Wesley Matthews
101114,Deron,Williams,4.13,2.51,Deron Williams
101109,Raymond,Felton,3.87,2.15,Raymond Felton
101135,David,Lee,4.3,0.52,David Lee
101111,Charlie,Villanueva,4.19,1.05,Charlie Villanueva
1626257,Salah,Mejri,4.17,0.78,Salah Mejri
203939,Dwight,Powell,4.25,0.2,Dwight Powell
200826,J.J.,Barea,0.0,0.0,J.J. Barea
2734,Devin,Harris,0.0,0.0,Devin Harris
201580,JaVale,McGee,0.0,0.0,JaVale McGee
2440,Matt,Barnes,4.61,2.43,Matt Barnes
2216,Zach,Randolph,3.97,1.7,Zach Randolph
2365,Chris,Andersen,4.43,0.59,Chris Andersen
1713,Vince,Carter,4.12,1.58,Vince Carter
200770,Jordan,Farmar,4.86,1.74,Jordan Farmar
202362,Lance,Stephenson,4.1,2.42,Lance Stephenson
204098,Xavier,Munford,4.66,1.99,Xavier Munford
203210,JaMychal,Green,4.26,1.85,JaMychal Green
1626185,Jarell,Martin,4.56,1.82,Jarell Martin
203798,PJ,Hairston,4.07,1.16,PJ Hairston
203955,Bryce,Cotton,3.99,0.13,Bryce Cotton
203919,Jordan,Adams,0.0,0.0,Jordan Adams
2754,Tony,Allen,0.0,0.0,Tony Allen
203084,Harrison,Barnes,4.4,2.23,Harrison Barnes
203110,Draymond,Green,3.95,1.96,Draymond Green
101106,Andrew,Bogut,3.76,1.18,Andrew Bogut
202691,Klay,Thompson,4.43,2.09,Klay Thompson
201939,Stephen,Curry,4.25,2.11,Stephen Curry
2738,Andre,Iguodala,4.31,2.05,Andre Iguodala
2733,Shaun,Livingston,4.5,1.59,Shaun Livingston
203105,Festus,Ezeli,4.61,1.03,Festus Ezeli
2571,Leandro,Barbosa,4.63,1.4,Leandro Barbosa
201578,Marreese,Speights,4.12,0.83,Marreese Speights
201575,Brandon,Rush,4.04,0.29,Brandon Rush
203949,James Michael,McAdoo,3.9,0.19,James Michael McAdoo
2760,Anderson,Varejao,3.22,0.1,Anderson Varejao
202341,James,Anderson,4.44,2.75,James Anderson
201585,Kosta,Koufos,4.15,2.31,Kosta Koufos
1626161,Willie,Cauley-Stein,4.3,2.24,Willie Cauley-Stein
203463,Ben,McLemore,4.45,2.95,Ben McLemore
203552,Seth,Curry,4.31,2.88,Seth Curry
203112,Quincy,Acy,4.2,2.04,Quincy Acy
1626251,Duje,Dukan,4.68,1.89,Duje Dukan
203961,Eric,Moreland,4.73,0.35,Eric Moreland
2406,Caron,Butler,0.0,0.0,Caron Butler
201956,Omri,Casspi,0.0,0.0,Omri Casspi
201954,Darren,Collison,0.0,0.0,Darren Collison
200752,Rudy,Gay,0.0,0.0,Rudy Gay
200765,Rajon,Rondo,0.0,0.0,Rajon Rondo
2772,Trevor,Ariza,3.88,1.45,Trevor Ariza
202700,Donatas,Motiejunas,4.38,1.09,Donatas Motiejunas
2730,Dwight,Howard,3.84,1.6,Dwight Howard
201935,James,Harden,4.02,2.02,James Harden
201976,Patrick,Beverley,4.54,2.48,Patrick Beverley
2746,Josh,Smith,3.68,1.01,Josh Smith
203991,Clint,Capela,4.32,1.64,Clint Capela
1891,Jason,Terry,4.35,1.03,Jason Terry
201147,Corey,Brewer,4.38,1.29,Corey Brewer
201563,Michael,Beasley,4.32,1.2,Michael Beasley
203909,KJ,McDaniels,4.23,0.84,KJ McDaniels
1626149,Montrezl,Harrell,4.5,0.54,Montrezl Harrell
202726,Andrew,Goudelock,4.06,0.49,Andrew Goudelock
203524,Solomon,Hill,4.1,2.24,Solomon Hill
202730,Lavoy,Allen,4.24,1.8,Lavoy Allen
1626167,Myles,Turner,4.46,1.64,Myles Turner
201155,Rodney,Stuckey,4.14,1.56,Rodney Stuckey
201951,Ty,Lawson,4.4,1.91,Ty Lawson
203963,Shayne,Whittington,4.49,1.8,Shayne Whittington
203922,Glenn,Robinson III,4.33,2.0,Glenn Robinson III
201941,Jordan,Hill,3.95,1.99,Jordan Hill
1626202,Joe,Young,4.46,1.71,Joe Young
1626176,Rakeem,Christmas,3.8,0.39,Rakeem Christmas
101145,Monta,Ellis,0.0,0.0,Monta Ellis
202331,Paul,George,0.0,0.0,Paul George
201588,George,Hill,0.0,0.0,George Hill
203507,Giannis,Antetokounmpo,4.23,2.05,Giannis Antetokounmpo
203953,Jabari,Parker,4.69,1.97,Jabari Parker
202328,Greg,Monroe,4.15,0.87,Greg Monroe
203114,Khris,Middleton,4.54,0.59,Khris Middleton
1626173,Rashad,Vaughn,4.43,2.62,Rashad Vaughn
203898,Tyler,Ennis,4.42,2.15,Tyler Ennis
203948,Johnny,O'Bryant III,4.24,1.14,Johnny O'Bryant III
203101,Miles,Plumlee,4.39,1.46,Miles Plumlee
202349,Greivis,Vasquez,4.04,1.51,Greivis Vasquez
203089,John,Henson,4.08,1.48,John Henson
203996,Damien,Inglis,4.13,1.4,Damien Inglis
201573,Jerryd,Bayless,0.0,0.0,Jerryd Bayless
203496,Robert,Covington,3.95,2.75,Robert Covington
203924,Jerami,Grant,4.16,2.65,Jerami Grant
203457,Nerlens,Noel,4.1,2.22,Nerlens Noel
203088,Kendall,Marshall,4.0,2.44,Kendall Marshall
202397,Ish,Smith,4.39,2.74,Ish Smith
203138,Hollis,Thompson,4.35,2.27,Hollis Thompson
204456,T.J.,McConnell,4.69,1.7,T.J. McConnell
1882,Elton,Brand,0.0,0.0,Elton Brand
203477,Isaiah,Canaan,0.0,0.0,Isaiah Canaan
1626158,Richaun,Holmes,0.0,0.0,Richaun Holmes
201171,Carl,Landry,0.0,0.0,Carl Landry
203917,Nik,Stauskas,0.0,0.0,Nik Stauskas
1626174,Christian,Wood,0.0,0.0,Christian Wood
203503,Tony,Snell,4.16,3.01,Tony Snell
202703,Nikola,Mirotic,3.93,2.55,Nikola Mirotic
1626245,Cristiano,Felicio,4.35,2.08,Cristiano Felicio
202710,Jimmy,Butler III,4.31,1.84,Jimmy Butler III
203200,Justin,Holiday,4.24,2.62,Justin Holiday
203926,Doug,McDermott,4.5,2.58,Doug McDermott
1626171,Bobby,Portis,4.3,2.03,Bobby Portis
201166,Aaron,Brooks,4.31,0.23,Aaron Brooks
2399,Mike,Dunleavy,0.0,0.0,Mike Dunleavy
2200,Pau,Gasol,0.0,0.0,Pau Gasol
201959,Taj,Gibson,0.0,0.0,Taj Gibson
202734,E'Twaun,Moore,0.0,0.0,E'Twaun Moore
201565,Derrick,Rose,0.0,0.0,Derrick Rose
203145,Kent,Bazemore,4.97,1.77,Kent Bazemore
200794,Paul,Millsap,4.41,2.28,Paul Millsap
201143,Al,Horford,4.28,2.13,Al Horford
2594,Kyle,Korver,4.71,2.27,Kyle Korver
201952,Jeff,Teague,4.22,1.93,Jeff Teague
2743,Kris,Humphries,4.6,0.85,Kris Humphries
200757,Thabo,Sefolosha,4.5,1.81,Thabo Sefolosha
203501,Tim,Hardaway Jr.,4.53,1.19,Tim Hardaway Jr.
203471,Dennis,Schröder,4.7,1.61,Dennis Schröder
203118,Mike,Scott,4.59,1.27,Mike Scott
203488,Mike,Muscala,4.76,0.78,Mike Muscala
2550,Kirk,Hinrich,3.81,0.19,Kirk Hinrich
203490,Otto,Porter Jr.,4.75,1.77,Otto Porter Jr.
201162,Jared,Dudley,4.62,2.57,Jared Dudley
2403,Nene,Hilario,4.16,1.99,Nene Hilario
201977,Marcus,Thornton,4.39,1.89,Marcus Thornton
201196,Ramon,Sessions,4.17,2.34,Ramon Sessions
201581,JJ,Hickson,4.45,1.43,JJ Hickson
1626162,Kelly,Oubre Jr.,4.56,1.94,Kelly Oubre Jr.
101187,Alan,Anderson,4.28,0.87,Alan Anderson
202066,Garrett,Temple,4.67,1.24,Garrett Temple
204067,Jarell,Eddie,4.71,1.61,Jarell Eddie
2400,Drew,Gooden,4.88,0.2,Drew Gooden
101162,Marcin,Gortat,0.0,0.0,Marcin Gortat
2207,Joe,Johnson,4.03,2.44,Joe Johnson
2736,Luol,Deng,4.33,2.54,Luol Deng
202355,Hassan,Whiteside,3.93,1.82,Hassan Whiteside
2548,Dwyane,Wade,3.94,2.03,Dwyane Wade
201609,Goran,Dragic,4.36,2.38,Goran Dragic
1626196,Josh,Richardson,4.1,1.84,Josh Richardson
1626159,Justise,Winslow,4.12,1.95,Justise Winslow
201177,Josh,McRoberts,4.11,1.08,Josh McRoberts
101123,Gerald,Green,4.38,0.37,Gerald Green
2617,Udonis,Haslem,0.0,0.0,Udonis Haslem
2405,Amar'e,Stoudemire,0.0,0.0,Amar'e Stoudemire
1627362,Briante,Weber,0.0,0.0,Briante Weber
2748,Dorell,Wright,0.0,0.0,Dorell Wright
203109,Jae,Crowder,4.0,2.38,Jae Crowder
101161,Amir,Johnson,3.94,1.41,Amir Johnson
203096,Jared,Sullinger,3.79,1.45,Jared Sullinger
202340,Avery,Bradley,4.33,2.21,Avery Bradley
202738,Isaiah,Thomas,3.9,2.22,Isaiah Thomas
202323,Evan,Turner,3.96,1.91,Evan Turner
203935,Marcus,Smart,4.03,1.57,Marcus Smart
203482,Kelly,Olynyk,4.1,1.25,Kelly Olynyk
201973,Jonas,Jerebko,3.96,1.08,Jonas Jerebko
203092,Tyler,Zeller,4.59,0.59,Tyler Zeller
1626154,RJ,Hunter,0.0,0.0,RJ Hunter
1626175,Jordan,Mickey,0.0,0.0,Jordan Mickey
1626179,Terry,Rozier,0.0,0.0,Terry Rozier
201601,Luc,Mbah a Moute,4.47,0.7,Luc Mbah a Moute
1718,Paul,Pierce,3.62,1.3,Paul Pierce
202332,Cole,Aldrich,4.16,1.74,Cole Aldrich
203085,Austin,Rivers,4.33,2.17,Austin Rivers
203143,Pablo,Prigioni,4.61,3.09,Pablo Prigioni
201965,Jeff,Ayres,4.3,1.3,Jeff Ayres
202325,Wesley,Johnson,4.18,2.42,Wesley Johnson
201145,Jeff,Green,3.88,1.63,Jeff Green
203912,C.J.,Wilcox,4.23,2.04,C.J. Wilcox
1626183,Branden,Dawson,4.32,0.47,Branden Dawson
201933,Blake,Griffin,0.0,0.0,Blake Griffin
201599,DeAndre,Jordan,0.0,0.0,DeAndre Jordan
101108,Chris,Paul,0.0,0.0,Chris Paul
200782,P.J.,Tucker,4.02,2.01,P.J. Tucker
202720,Jon,Leuer,4.46,1.51,Jon Leuer
203458,Alex,Len,4.13,1.9,Alex Len
1626164,Devin,Booker,4.26,1.89,Devin Booker
101179,Ronnie,Price,4.82,1.43,Ronnie Price
203462,Archie,Goodwin,4.24,2.14,Archie Goodwin
203141,Mirza,Teletovic,4.28,1.97,Mirza Teletovic
1626210,Alan,Williams,4.13,1.53,Alan Williams
203098,John,Jenkins,4.62,1.64,John Jenkins
201978,Chase,Budinger,4.26,1.14,Chase Budinger
2199,Tyson,Chandler,0.0,0.0,Tyson Chandler
202688,Brandon,Knight,0.0,0.0,Brandon Knight
202330,Gordon,Hayward,4.17,2.22,Gordon Hayward
1626168,Trey,Lyles,4.17,2.71,Trey Lyles
203481,Jeff,Withey,4.29,1.98,Jeff Withey
203918,Rodney,Hood,4.3,1.29,Rodney Hood
202714,Shelvin,Mack,4.43,2.54,Shelvin Mack
203526,Raul,Neto,4.64,1.47,Raul Neto
202344,Trevor,Booker,4.57,2.19,Trevor Booker
204060,Joe,Ingles,4.02,1.37,Joe Ingles
203187,Chris,Johnson,4.24,1.43,Chris Johnson
203504,Trey,Burke,0.0,0.0,Trey Burke
202692,Alec,Burks,0.0,0.0,Alec Burks
202324,Derrick,Favors,0.0,0.0,Derrick Favors
202353,Tibor,Pleiss,0.0,0.0,Tibor Pleiss
977,Kobe,Bryant,3.83,2.69,Kobe Bryant
203944,Julius,Randle,3.91,2.16,Julius Randle
201579,Roy,Hibbert,4.04,1.41,Roy Hibbert
203903,Jordan,Clarkson,4.3,2.44,Jordan Clarkson
1626156,D'Angelo,Russell,4.34,2.6,D'Angelo Russell
1626273,Marcelo,Huertas,4.44,1.91,Marcelo Huertas
1626204,Larry,Nance Jr.,4.41,2.06,Larry Nance Jr.
204028,Tarik,Black,4.33,1.3,Tarik Black
203527,Ryan,Kelly,4.23,0.1,Ryan Kelly
101138,Brandon,Bass,0.0,0.0,Brandon Bass
203135,Robert,Sacre,0.0,0.0,Robert Sacre
101150,Lou,Williams,0.0,0.0,Lou Williams
1897,Metta,World Peace,0.0,0.0,Metta World Peace
203095,Evan,Fournier,4.56,2.54,Evan Fournier
101141,Ersan,Ilyasova,4.58,1.51,Ersan Ilyasova
202696,Nikola,Vučević,4.3,1.46,Nikola Vučević
1626209,Mario,Hezonja,4.58,3.21,Mario Hezonja
203901,Elfrid,Payton,4.42,1.82,Elfrid Payton
203932,Aaron,Gordon,4.68,1.91,Aaron Gordon
203906,Devyn,Marble,4.56,1.54,Devyn Marble
201160,Jason,Smith,4.19,1.09,Jason Smith
201228,C.J.,Watson,4.27,1.38,C.J. Watson
203473,Dewayne,Dedmon,4.36,0.87,Dewayne Dedmon
203094,Andrew,Nicholson,4.18,0.26,Andrew Nicholson
203894,Shabazz,Napier,4.45,0.28,Shabazz Napier
201943,Brandon,Jennings,0.0,0.0,Brandon Jennings
201584,Courtney,Lee,4.68,1.1,Courtney Lee
101107,Marvin,Williams,4.11,0.67,Marvin Williams
203469,Cody,Zeller,4.87,1.02,Cody Zeller
202391,Jeremy,Lin,4.46,1.54,Jeremy Lin
202689,Kemba,Walker,4.02,1.19,Kemba Walker
2744,Al,Jefferson,3.99,1.55,Al Jefferson
203087,Jeremy,Lamb,4.52,2.29,Jeremy Lamb
203584,Troy,Daniels,4.71,2.15,Troy Daniels
1626163,Frank,Kaminsky,4.62,1.55,Frank Kaminsky
201150,Spencer,Hawes,4.48,1.34,Spencer Hawes
203268,Jorge,Gutierrez,4.57,1.36,Jorge Gutierrez
1626151,Aaron,Harrison,4.43,1.16,Aaron Harrison
201946,Tyler,Hansbrough,4.37,0.87,Tyler Hansbrough
201229,Anthony,Tolliver,4.19,2.7,Anthony Tolliver
1626169,Stanley,Johnson,4.28,2.25,Stanley Johnson
203382,Aron,Baynes,3.76,1.74,Aron Baynes
1626199,Darrun,Hilliard,4.35,1.73,Darrun Hilliard
2581,Steve,Blake,4.39,1.76,Steve Blake
203493,Reggie,Bullock Jr.,4.25,2.72,Reggie Bullock Jr.
201202,Joel,Anthony,4.04,1.69,Joel Anthony
203915,Spencer,Dinwiddie,3.9,1.88,Spencer Dinwiddie
201975,Jodie,Meeks,4.33,1.91,Jodie Meeks
203484,Kentavious,Caldwell-Pope,0.0,0.0,Kentavious Caldwell-Pope
203083,Andre,Drummond,0.0,0.0,Andre Drummond
202699,Tobias,Harris,0.0,0.0,Tobias Harris
202694,Marcus,Morris Sr.,0.0,0.0,Marcus Morris Sr.
2210,Richard,Jefferson,3.94,2.16,Richard Jefferson
101112,Channing,Frye,3.69,2.52,Channing Frye
202684,Tristan,Thompson,5.15,0.01,Tristan Thompson
203895,Jordan,McRae,4.04,3.17,Jordan McRae
203521,Matthew,Dellavedova,4.6,0.47,Matthew Dellavedova
202389,Timofey,Mozgov,4.27,2.6,Timofey Mozgov
2563,Dahntay,Jones,4.24,2.99,Dahntay Jones
2592,James,Jones,4.2,2.5,James Jones
201619,Sasha,Kaun,4.36,1.67,Sasha Kaun
202681,Kyrie,Irving,0.0,0.0,Kyrie Irving
2544,LeBron,James,0.0,0.0,LeBron James
201567,Kevin,Love,0.0,0.0,Kevin Love
2747,JR,Smith,0.0,0.0,JR Smith
203998,Bruno,Caboclo,4.54,2.65,Bruno Caboclo
201574,Jason,Thompson,4.24,1.54,Jason Thompson
203512,Lucas,Nogueira,4.09,2.42,Lucas Nogueira
1626181,Norman,Powell,4.38,2.67,Norman Powell
1626153,Delon,Wright,4.39,2.71,Delon Wright
203082,Terrence,Ross,4.35,2.07,Terrence Ross
202687,Bismack,Biyombo,4.05,0.83,Bismack Biyombo
202335,Patrick,Patterson,4.2,1.06,Patrick Patterson
202709,Cory,Joseph,4.42,1.3,Cory Joseph
201942,DeMar,DeRozan,0.0,0.0,DeMar DeRozan
200768,Kyle,Lowry,0.0,0.0,Kyle Lowry
2449,Luis,Scola,0.0,0.0,Luis Scola
202685,Jonas,Valančiūnas,0.0,0.0,Jonas Valančiūnas
202711,Bojan,Bogdanovic,4.22,2.6,Bojan Bogdanovic
1626191,Chris,McCullough,4.45,1.61,Chris McCullough
203156,Henry,Sims,4.25,1.64,Henry Sims
201961,Wayne,Ellington,4.53,1.25,Wayne Ellington
203499,Shane,Larkin,4.14,1.95,Shane Larkin
1626178,Rondae,Hollis-Jefferson,4.28,1.72,Rondae Hollis-Jefferson
203930,Sean,Kilpatrick,4.08,2.14,Sean Kilpatrick
203900,Markel,Brown,4.31,2.26,Markel Brown
202388,Donald,Sloan,4.29,1.86,Donald Sloan
203508,Sergey,Karasev,0.0,0.0,Sergey Karasev
201572,Brook,Lopez,0.0,0.0,Brook Lopez
203080,Thomas,Robinson,0.0,0.0,Thomas Robinson
2034,Mike,Miller,4.25,1.29,Mike Miller
203999,Nikola,Jokić,4.14,2.4,Nikola Jokić
203994,Jusuf,Nurkić,4.05,2.61,Jusuf Nurkić
203914,Gary,Harris,4.51,2.77,Gary Harris
1626144,Emmanuel,Mudiay,4.34,2.67,Emmanuel Mudiay
203960,JaKarr,Sampson,4.43,0.63,JaKarr Sampson
202702,Kenneth,Faried,4.28,1.38,Kenneth Faried
203115,Will,Barton,4.27,1.8,Will Barton
1626253,Axel,Toupane,4.34,0.45,Axel Toupane
201571,D.J.,Augustin,3.98,0.97,D.J. Augustin
201589,Darrell,Arthur,0.0,0.0,Darrell Arthur
203530,Joffrey,Lauvergne,0.0,0.0,Joffrey Lauvergne
2749,Jameer,Nelson,0.0,0.0,Jameer Nelson
202329,Al-Farouq,Aminu,4.39,1.37,Al-Farouq Aminu
203090,Maurice,Harkless,4.64,1.41,Maurice Harkless
203486,Mason,Plumlee,4.29,1.68,Mason Plumlee
203468,CJ,McCollum,4.66,2.07,CJ McCollum
203081,Damian,Lillard,4.37,1.73,Damian Lillard
203148,Brian,Roberts,4.16,1.16,Brian Roberts
203459,Allen,Crabbe,4.29,1.76,Allen Crabbe
202334,Ed,Davis,3.99,1.62,Ed Davis
203943,Noah,Vonleh,3.86,1.63,Noah Vonleh
1626192,Pat,Connaughton,4.29,2.06,Pat Connaughton
1626242,Luis,Montero,4.19,0.63,Luis Montero
201945,Gerald,Henderson,0.0,0.0,Gerald Henderson
2549,Chris,Kaman,0.0,0.0,Chris Kaman
2440,Matt,Barnes,4.44,1.92,Matt Barnes
2216,Zach,Randolph,3.77,1.57,Zach Randolph
2365,Chris,Andersen,4.19,1.47,Chris Andersen
1713,Vince,Carter,4.13,1.0,Vince Carter
200770,Jordan,Farmar,4.45,1.94,Jordan Farmar
1626185,Jarell,Martin,4.11,1.35,Jarell Martin
203210,JaMychal,Green,4.1,1.78,JaMychal Green
204098,Xavier,Munford,4.42,2.36,Xavier Munford
202362,Lance,Stephenson,4.01,1.5,Lance Stephenson
203798,PJ,Hairston,3.77,1.49,PJ Hairston
203955,Bryce,Cotton,3.73,0.17,Bryce Cotton
2754,Tony,Allen,0.0,0.0,Tony Allen
201601,Luc,Mbah a Moute,4.23,1.01,Luc Mbah a Moute
201933,Blake,Griffin,3.71,1.43,Blake Griffin
201599,DeAndre,Jordan,3.6,1.67,DeAndre Jordan
200755,JJ,Redick,4.9,1.03,JJ Redick
101108,Chris,Paul,4.02,1.77,Chris Paul
203085,Austin,Rivers,4.28,1.88,Austin Rivers
202325,Wesley,Johnson,4.04,1.23,Wesley Johnson
201145,Jeff,Green,3.74,1.6,Jeff Green
1718,Paul,Pierce,3.19,1.08,Paul Pierce
202332,Cole,Aldrich,3.98,0.96,Cole Aldrich
203143,Pablo,Prigioni,4.12,1.32,Pablo Prigioni
201965,Jeff,Ayres,4.1,0.36,Jeff Ayres
203912,C.J.,Wilcox,4.28,0.38,C.J. Wilcox
203917,Nik,Stauskas,4.4,2.7,Nik Stauskas
203924,Jerami,Grant,4.19,1.03,Jerami Grant
203457,Nerlens,Noel,4.07,2.32,Nerlens Noel
203496,Robert,Covington,4.2,2.41,Robert Covington
202397,Ish,Smith,4.44,2.48,Ish Smith
203138,Hollis,Thompson,4.2,2.15,Hollis Thompson
1626174,Christian,Wood,4.51,1.46,Christian Wood
204456,T.J.,McConnell,4.72,1.7,T.J. McConnell
203088,Kendall,Marshall,4.17,1.0,Kendall Marshall
1882,Elton,Brand,0.0,0.0,Elton Brand
203477,Isaiah,Canaan,0.0,0.0,Isaiah Canaan
1626158,Richaun,Holmes,0.0,0.0,Richaun Holmes
201171,Carl,Landry,0.0,0.0,Carl Landry
1626181,Norman,Powell,4.34,2.77,Norman Powell
2449,Luis,Scola,4.31,1.51,Luis Scola
202685,Jonas,Valančiūnas,4.1,1.17,Jonas Valančiūnas
201942,DeMar,DeRozan,4.13,1.54,DeMar DeRozan
200768,Kyle,Lowry,3.98,1.74,Kyle Lowry
203512,Lucas,Nogueira,4.27,0.65,Lucas Nogueira
1626153,Delon,Wright,4.52,1.64,Delon Wright
201960,DeMarre,Carroll,4.17,1.43,DeMarre Carroll
201574,Jason,Thompson,4.47,1.08,Jason Thompson
203082,Terrence,Ross,4.45,2.01,Terrence Ross
202687,Bismack,Biyombo,4.27,1.54,Bismack Biyombo
202709,Cory,Joseph,0.0,0.0,Cory Joseph
202335,Patrick,Patterson,0.0,0.0,Patrick Patterson
203460,Andre,Roberson,4.49,2.02,Andre Roberson
2555,Nick,Collison,4.02,2.0,Nick Collison
203500,Steven,Adams,4.11,2.57,Steven Adams
203079,Dion,Waiters,4.07,2.85,Dion Waiters
1626166,Cameron,Payne,4.34,2.86,Cameron Payne
202683,Enes,Freedom,4.04,2.6,Enes Freedom
201627,Anthony,Morrow,4.04,1.44,Anthony Morrow
202713,Kyle,Singler,4.55,0.5,Kyle Singler
200751,Randy,Foye,4.07,1.15,Randy Foye
203962,Josh,Huestis,4.53,0.41,Josh Huestis
201142,Kevin,Durant,0.0,0.0,Kevin Durant
1737,Nazr,Mohammed,0.0,0.0,Nazr Mohammed
201566,Russell,Westbrook,0.0,0.0,Russell Westbrook
202695,Kawhi,Leonard,4.32,2.77,Kawhi Leonard
200746,LaMarcus,Aldridge,3.98,1.28,LaMarcus Aldridge
1495,Tim,Duncan,3.76,2.14,Tim Duncan
201980,Danny,Green,4.26,1.9,Danny Green
2225,Tony,Parker,4.42,2.74,Tony Parker
2755,Kevin,Martin,4.25,1.08,Kevin Martin
201988,Patty,Mills,4.77,1.25,Patty Mills
2561,David,West,3.69,1.84,David West
203937,Kyle,Anderson,4.1,1.38,Kyle Anderson
1626246,Boban,Marjanovic,4.04,1.49,Boban Marjanovic
203613,Jonathon,Simmons,4.59,0.41,Jonathon Simmons
2588,Matt,Bonner,0.0,0.0,Matt Bonner
1889,Andre,Miller,0.0,0.0,Andre Miller
2736,Luol,Deng,4.29,2.94,Luol Deng
2207,Joe,Johnson,3.87,2.19,Joe Johnson
202355,Hassan,Whiteside,3.85,2.18,Hassan Whiteside
2548,Dwyane,Wade,3.8,2.13,Dwyane Wade
201609,Goran,Dragic,4.44,1.93,Goran Dragic
1626196,Josh,Richardson,4.29,2.66,Josh Richardson
101123,Gerald,Green,4.47,1.45,Gerald Green
2405,Amar'e,Stoudemire,4.43,0.44,Amar'e Stoudemire
2617,Udonis,Haslem,3.8,0.5,Udonis Haslem
201177,Josh,McRoberts,0.0,0.0,Josh McRoberts
1627362,Briante,Weber,0.0,0.0,Briante Weber
2748,Dorell,Wright,0.0,0.0,Dorell Wright
202699,Tobias,Harris,4.01,2.4,Tobias Harris
202694,Marcus,Morris Sr.,3.95,2.25,Marcus Morris Sr.
203083,Andre,Drummond,3.81,2.08,Andre Drummond
203484,Kentavious,Caldwell-Pope,4.11,2.44,Kentavious Caldwell-Pope
2581,Steve,Blake,4.44,2.4,Steve Blake
1626169,Stanley,Johnson,4.81,1.1,Stanley Johnson
203915,Spencer,Dinwiddie,4.32,1.11,Spencer Dinwiddie
203382,Aron,Baynes,3.97,1.0,Aron Baynes
201229,Anthony,Tolliver,4.34,0.86,Anthony Tolliver
203493,Reggie,Bullock Jr.,4.55,0.93,Reggie Bullock Jr.
201202,Joel,Anthony,0.0,0.0,Joel Anthony
1626199,Darrun,Hilliard,0.0,0.0,Darrun Hilliard
202704,Reggie,Jackson,0.0,0.0,Reggie Jackson
203921,Cleanthony,Early,4.24,2.14,Cleanthony Early
202682,Derrick,Williams,3.75,1.99,Derrick Williams
201577,Robin,Lopez,4.29,1.59,Robin Lopez
1626170,Jerian,Grant,4.26,2.74,Jerian Grant
2756,Sasha,Vujacic,4.17,1.55,Sasha Vujacic
204038,Langston,Galloway,4.08,2.39,Langston Galloway
201167,Arron,Afflalo,4.21,1.83,Arron Afflalo
203124,Kyle,O'Quinn,4.11,1.02,Kyle O'Quinn
200811,Lou,Amundson,4.16,0.53,Lou Amundson
202338,Kevin,Seraphin,4.45,0.81,Kevin Seraphin
2546,Carmelo,Anthony,0.0,0.0,Carmelo Anthony
204001,Kristaps,Porziņģis,0.0,0.0,Kristaps Porziņģis
202331,Paul,George,4.21,2.01,Paul George
202730,Lavoy,Allen,3.93,1.21,Lavoy Allen
101133,Ian,Mahinmi,4.02,2.03,Ian Mahinmi
