injury_id,player_id,team_id,injury_date,acquired,relinquished,body_region,diagnosis,return_status
10016,200823.0,1610612748.0,2007-01-19,True,False,,,
10013,1956.0,1610612739.0,2007-01-19,False,True,,,
10020,1922.0,1610612759.0,2007-01-19,True,False,,,
10019,200778.0,1610612759.0,2007-01-19,False,True,,,
10018,1508.0,1610612758.0,2007-01-19,True,False,,,
10012,2222.0,,2007-01-19,True,False,,,
10017,1903.0,1610612758.0,2007-01-19,False,True,,,
10011,101109.0,,2007-01-19,False,True,ankle,sprain,
10015,56.0,1610612748.0,2007-01-19,False,True,,,
10026,2054.0,1610612763.0,2007-01-20,True,False,,,
10025,224.0,1610612763.0,2007-01-20,False,True,,,
10034,101185.0,1610612754.0,2007-01-20,False,True,,,
10024,1501.0,1610612746.0,2007-01-20,True,False,,,
10036,1503.0,1610612745.0,2007-01-20,True,False,,,
10035,1909.0,1610612745.0,2007-01-20,False,True,,,
10023,101117.0,1610612746.0,2007-01-20,False,True,,,
10033,2693.0,1610612754.0,2007-01-20,False,True,abdomen,strain,
10032,200755.0,1610612753.0,2007-01-20,True,False,,,
10031,2039.0,1610612753.0,2007-01-20,False,True,achilles,,
10030,1903.0,1610612758.0,2007-01-20,True,False,,,
10029,1508.0,1610612758.0,2007-01-20,False,True,,,
10028,101212.0,1610612737.0,2007-01-20,True,False,,,
10027,101136.0,1610612737.0,2007-01-20,False,True,,infection,
10022,2124.0,1610612741.0,2007-01-20,True,False,,,
10021,2751.0,1610612741.0,2007-01-20,False,True,,,
10037,2554.0,1610612744.0,2007-01-20,True,False,,,
10042,2204.0,1610612750.0,2007-01-21,False,True,,,
10040,200772.0,1610612742.0,2007-01-21,False,True,,,
10043,2060.0,1610612750.0,2007-01-21,True,False,,,
10039,56.0,1610612748.0,2007-01-21,True,False,,,
10038,200823.0,1610612748.0,2007-01-21,False,True,,,
10041,2734.0,1610612742.0,2007-01-21,True,False,,,
10047,2751.0,1610612741.0,2007-01-22,True,False,,,
10046,2552.0,1610612741.0,2007-01-22,False,True,leg,,
10048,1956.0,1610612739.0,2007-01-22,False,True,,,
10045,101109.0,,2007-01-22,True,False,,,
10059,2776.0,1610612761.0,2007-01-22,True,False,,,
10058,2551.0,1610612761.0,2007-01-22,False,True,ankle,soreness,
10044,2056.0,,2007-01-22,False,True,back,,
10057,101185.0,1610612754.0,2007-01-22,True,False,,,
10056,2224.0,1610612754.0,2007-01-22,False,True,back,soreness,
10055,2774.0,1610612751.0,2007-01-22,True,False,,,
10054,2210.0,1610612751.0,2007-01-22,False,True,ankle,,
10053,2039.0,1610612753.0,2007-01-22,True,False,,,
10052,200755.0,1610612753.0,2007-01-22,False,True,,,
10051,224.0,1610612763.0,2007-01-22,True,False,,,
10050,2054.0,1610612763.0,2007-01-22,False,True,,,
10049,1513.0,1610612739.0,2007-01-22,True,False,,,
10060,1425.0,1610612746.0,2007-01-23,False,True,,,
10063,101136.0,1610612737.0,2007-01-23,True,False,,,
10062,101212.0,1610612737.0,2007-01-23,False,True,,,
10061,2733.0,1610612746.0,2007-01-23,True,False,,,
10067,1731.0,1610612737.0,2007-01-24,True,False,,,
10066,101159.0,1610612737.0,2007-01-24,False,True,,,
10074,2745.0,1610612745.0,2007-01-24,False,True,respiratory,infection,
10065,101118.0,,2007-01-24,True,False,,,
10075,1909.0,1610612745.0,2007-01-24,True,False,,,
10064,2408.0,,2007-01-24,False,True,respiratory,infection,
10073,101166.0,1610612761.0,2007-01-24,True,False,,,
10072,200745.0,1610612761.0,2007-01-24,False,True,,infection,
10071,1509.0,1610612752.0,2007-01-24,True,False,,,
10070,950.0,1610612752.0,2007-01-24,False,True,knee,inflammation,
10069,406.0,1610612748.0,2007-01-24,True,False,,,
10068,2853.0,1610612748.0,2007-01-24,False,True,,,
10077,2408.0,,2007-01-26,True,False,,,
10076,970.0,,2007-01-26,False,True,knee,,
10078,2072.0,1610612749.0,2007-01-26,False,True,knee,strain,
10090,2039.0,1610612753.0,2007-01-26,False,True,finger,,
10094,1740.0,,2007-01-26,False,True,hand,strain,
10080,2544.0,1610612739.0,2007-01-26,False,True,toe,sprain,
10093,200745.0,1610612761.0,2007-01-26,True,False,,,
10092,101166.0,1610612761.0,2007-01-26,False,True,,,
10079,101111.0,1610612749.0,2007-01-26,True,False,,,
10089,1885.0,1610612747.0,2007-01-26,True,False,,,
10088,243.0,1610612747.0,2007-01-26,False,True,,,
10087,950.0,1610612752.0,2007-01-26,True,False,,,
10086,2201.0,1610612752.0,2007-01-26,False,True,calf,soreness,
10085,2853.0,1610612748.0,2007-01-26,True,False,,,
10084,297.0,1610612748.0,2007-01-26,False,True,,infection,
10083,2054.0,1610612763.0,2007-01-26,True,False,,,
10082,2200.0,1610612763.0,2007-01-26,False,True,hamstring,strain,
10081,101204.0,1610612739.0,2007-01-26,True,False,,,
10091,200755.0,1610612753.0,2007-01-26,True,False,,,
10095,101118.0,,2007-01-27,False,True,knee,,
10103,2770.0,1610612750.0,2007-01-27,False,True,,,
10102,297.0,1610612748.0,2007-01-27,True,False,,,
10101,406.0,1610612748.0,2007-01-27,False,True,calf,,
10100,2200.0,1610612763.0,2007-01-27,True,False,,,
10099,2073.0,1610612763.0,2007-01-27,False,True,,,
10098,2552.0,1610612741.0,2007-01-27,True,False,,,
10097,2751.0,1610612741.0,2007-01-27,False,True,,,
10096,970.0,,2007-01-27,True,False,,,
10104,101119.0,1610612750.0,2007-01-27,True,False,,,
10107,1513.0,1610612739.0,2007-01-28,False,True,,,
10106,2590.0,1610612749.0,2007-01-28,True,False,,,
10108,2544.0,1610612739.0,2007-01-28,True,False,,,
10105,101125.0,1610612749.0,2007-01-28,False,True,,,
10114,101185.0,1610612754.0,2007-01-28,True,False,,,
10113,2605.0,1610612754.0,2007-01-28,False,True,knee,inflammation,
10109,1509.0,1610612752.0,2007-01-28,False,True,,,
10112,243.0,1610612747.0,2007-01-28,True,False,,,
10111,2575.0,1610612747.0,2007-01-28,False,True,ankle,sprain,
10110,2201.0,1610612752.0,2007-01-28,True,False,,,
10116,101139.0,1610612762.0,2007-01-29,True,False,,,
10115,2430.0,1610612762.0,2007-01-29,False,True,knee,,
10117,2544.0,1610612739.0,2007-01-30,False,True,toe,sprain,
10119,2047.0,1610612752.0,2007-01-30,False,True,elbow,sprain,
10121,200772.0,1610612742.0,2007-01-30,True,False,,,
10120,1509.0,1610612752.0,2007-01-30,True,False,,,
10118,1513.0,1610612739.0,2007-01-30,True,False,,,
10123,2056.0,,2007-01-31,True,False,,,
10122,970.0,,2007-01-31,False,True,knee,,
10124,1112.0,1610612741.0,2007-01-31,False,True,knee,bruise,
10137,2591.0,1610612764.0,2007-01-31,True,False,,,
10135,2770.0,1610612750.0,2007-01-31,True,False,,,
10134,101152.0,1610612750.0,2007-01-31,False,True,,,
10133,2551.0,1610612761.0,2007-01-31,True,False,,,
10132,2410.0,1610612761.0,2007-01-31,False,True,finger,,
10131,2078.0,1610612758.0,2007-01-31,True,False,,,
10130,949.0,1610612758.0,2007-01-31,False,True,knee,soreness,
10129,101108.0,1610612766.0,2007-01-31,True,False,,,
10128,101138.0,1610612766.0,2007-01-31,False,True,,,
10127,200978.0,1610612737.0,2007-01-31,True,False,,,
10126,101212.0,1610612737.0,2007-01-31,False,True,,,
10125,2751.0,1610612741.0,2007-01-31,True,False,,,
10136,1712.0,1610612764.0,2007-01-31,False,True,knee,sprain,
10138,101204.0,1610612739.0,2007-02-01,False,True,,,
10139,2544.0,1610612739.0,2007-02-01,True,False,,,
10142,406.0,1610612748.0,2007-02-01,True,False,,,
10141,1715.0,1610612748.0,2007-02-01,False,True,,,
10140,2853.0,1610612748.0,2007-02-01,False,True,,,
10144,200778.0,1610612759.0,2007-02-01,True,False,,,
10143,677.0,1610612759.0,2007-02-01,False,True,,,
10145,200771.0,,2007-02-02,False,True,ankle,,
10146,2566.0,,2007-02-02,True,False,,,
10153,2049.0,1610612737.0,2007-02-02,True,False,,,
10148,2751.0,1610612741.0,2007-02-02,False,True,,,
10147,101125.0,1610612749.0,2007-02-02,True,False,,,
10159,2776.0,1610612761.0,2007-02-02,False,True,,,
10158,101161.0,1610612765.0,2007-02-02,True,False,,,
10157,905.0,1610612765.0,2007-02-02,False,True,,,
10156,200826.0,1610612742.0,2007-02-02,True,False,,,
10155,200788.0,1610612753.0,2007-02-02,True,False,,,
10154,255.0,1610612753.0,2007-02-02,False,True,knee,sprain,
10152,,1610612737.0,2007-02-02,False,True,,,
10151,1425.0,1610612746.0,2007-02-02,True,False,,,
10150,57.0,1610612746.0,2007-02-02,False,True,,,
10149,1112.0,1610612741.0,2007-02-02,True,False,,,
10160,101166.0,1610612761.0,2007-02-02,True,False,,,
10170,2591.0,1610612764.0,2007-02-03,False,True,,,
10169,1952.0,1610612756.0,2007-02-03,False,True,knee,inflammation,
10171,2443.0,1610612764.0,2007-02-03,True,False,,,
10162,2031.0,1610612763.0,2007-02-03,True,False,,,
10161,200814.0,1610612763.0,2007-02-03,False,True,,,
10168,2758.0,1610612754.0,2007-02-03,True,False,,,
10167,2211.0,1610612754.0,2007-02-03,False,True,nose,fracture,
10166,2047.0,1610612752.0,2007-02-03,True,False,,,
10165,2407.0,1610612752.0,2007-02-03,False,True,back,,
10164,949.0,1610612758.0,2007-02-03,True,False,,,
10163,2078.0,1610612758.0,2007-02-03,False,True,,,
10172,1425.0,1610612746.0,2007-02-04,False,True,,,
10175,905.0,1610612765.0,2007-02-04,True,False,,,
10174,101161.0,1610612765.0,2007-02-04,False,True,,,
10173,57.0,1610612746.0,2007-02-04,True,False,,,
10176,2804.0,1610612741.0,2007-02-05,False,True,foot,,
10180,2211.0,1610612754.0,2007-02-05,True,False,,,
10179,2693.0,1610612754.0,2007-02-05,True,False,,,
10178,101158.0,1610612754.0,2007-02-05,False,True,,,
10177,2751.0,1610612741.0,2007-02-05,True,False,,,
10181,1952.0,1610612756.0,2007-02-05,True,False,,,
10184,2054.0,1610612763.0,2007-02-06,False,True,,,
10183,1425.0,1610612746.0,2007-02-06,True,False,,,
10182,101189.0,1610612746.0,2007-02-06,False,True,,,
10187,2407.0,1610612752.0,2007-02-06,True,False,,,
10190,959.0,1610612756.0,2007-02-06,False,True,shoulder,,
10186,1509.0,1610612752.0,2007-02-06,False,True,,,
10188,1719.0,1610612745.0,2007-02-06,False,True,back,,
10185,2073.0,1610612763.0,2007-02-06,True,False,,,
10189,2745.0,1610612745.0,2007-02-06,True,False,,,
10191,1513.0,1610612739.0,2007-02-07,False,True,,,
10193,1894.0,1610612746.0,2007-02-07,False,True,,infection,
10201,677.0,1610612759.0,2007-02-07,True,False,,,
10192,200769.0,1610612739.0,2007-02-07,True,False,,,
10200,200778.0,1610612759.0,2007-02-07,False,True,,,
10199,979.0,1610612754.0,2007-02-07,False,True,knee,inflammation,
10198,2788.0,1610612742.0,2007-02-07,True,False,,,
10197,956.0,1610612742.0,2007-02-07,False,True,knee,soreness,
10196,,1610612737.0,2007-02-07,True,False,,,
10195,200749.0,1610612737.0,2007-02-07,False,True,,infection,
10194,101189.0,1610612746.0,2007-02-07,True,False,,,
10202,2429.0,1610612749.0,2007-02-08,False,True,shoulder,dislocation,
10204,200822.0,1610612742.0,2007-02-08,True,False,,,
10203,2788.0,1610612742.0,2007-02-08,False,True,acl,tear,out-for-season
10217,200822.0,1610612742.0,2007-02-09,False,True,,,
10205,1507.0,,2007-02-09,False,True,ankle,sprain,
10208,1513.0,1610612739.0,2007-02-09,True,False,,,
10218,956.0,1610612742.0,2007-02-09,True,False,,,
10207,200769.0,1610612739.0,2007-02-09,False,True,,,
10220,979.0,1610612754.0,2007-02-09,True,False,,,
10219,1766.0,1610612754.0,2007-02-09,False,True,,,
10206,1510.0,,2007-02-09,True,False,,,
10216,200749.0,1610612737.0,2007-02-09,True,False,,,
10215,101136.0,1610612737.0,2007-02-09,True,False,,,
10214,1731.0,1610612737.0,2007-02-09,False,True,hamstring,,
10213,,1610612737.0,2007-02-09,False,True,,,
10212,200814.0,1610612763.0,2007-02-09,True,False,,,
10211,2073.0,1610612763.0,2007-02-09,False,True,,,
10210,1718.0,1610612738.0,2007-02-09,True,False,,,
10209,1887.0,1610612738.0,2007-02-09,False,True,ankle,sprain,
10224,200776.0,1610612752.0,2007-02-10,False,True,,,
10223,2078.0,1610612758.0,2007-02-10,True,False,,,
10225,1883.0,1610612752.0,2007-02-10,True,False,,,
10222,1802.0,1610612758.0,2007-02-10,False,True,foot,tear,
10227,1740.0,,2007-02-10,True,False,,,
10226,200754.0,,2007-02-10,False,True,,,
10221,200811.0,1610612762.0,2007-02-10,False,True,,,
10234,1903.0,1610612758.0,2007-02-11,False,True,back,soreness,
10233,1894.0,1610612746.0,2007-02-11,True,False,,,
10239,1766.0,1610612754.0,2007-02-11,True,False,,,
10238,200761.0,1610612754.0,2007-02-11,False,True,,,
10241,101158.0,1610612754.0,2007-02-11,True,False,,,
10237,2693.0,1610612754.0,2007-02-11,False,True,,,
10244,1913.0,1610612764.0,2007-02-11,True,False,,,
10243,2866.0,1610612759.0,2007-02-11,True,False,,,
10242,677.0,1610612759.0,2007-02-11,False,True,,,
10236,2758.0,1610612754.0,2007-02-11,False,True,,,
10240,2605.0,1610612754.0,2007-02-11,True,False,,,
10235,958.0,1610612758.0,2007-02-11,True,False,,,
10232,200781.0,1610612746.0,2007-02-11,False,True,,,
10231,200769.0,1610612739.0,2007-02-11,True,False,,,
10230,1513.0,1610612739.0,2007-02-11,False,True,back,spasm,
10229,2857.0,1610612741.0,2007-02-11,True,False,,,
10228,136.0,1610612741.0,2007-02-11,False,True,back,spasm,
10247,200978.0,1610612737.0,2007-02-12,False,True,,,
10249,948.0,1610612743.0,2007-02-12,False,True,back,spasm,
10246,200781.0,1610612746.0,2007-02-12,True,False,,,
10245,1882.0,1610612746.0,2007-02-12,False,True,back,spasm,
10248,,1610612737.0,2007-02-12,True,False,,,
10251,136.0,1610612741.0,2007-02-13,True,False,,,
10250,2857.0,1610612741.0,2007-02-13,False,True,,,
10252,757.0,1610612763.0,2007-02-13,False,True,,infection,
10253,1909.0,1610612763.0,2007-02-13,False,True,,,
10261,2054.0,1610612745.0,2007-02-13,False,True,,,
10262,1719.0,1610612745.0,2007-02-13,True,False,,,
10257,958.0,1610612758.0,2007-02-13,False,True,,,
10260,101148.0,1610612751.0,2007-02-13,True,False,,,
10259,467.0,1610612751.0,2007-02-13,False,True,back,strain,
10258,1903.0,1610612758.0,2007-02-13,True,False,,,
10256,101138.0,1610612766.0,2007-02-13,True,False,,,
10255,200759.0,1610612766.0,2007-02-13,False,True,,,
10254,2073.0,1610612763.0,2007-02-13,True,False,,,
10263,2408.0,1610612759.0,2007-02-13,False,True,,,
10265,200810.0,1610612738.0,2007-02-14,False,True,,,
10264,1513.0,1610612739.0,2007-02-14,True,False,,,
10270,200978.0,1610612737.0,2007-02-14,True,False,,,
10269,,1610612737.0,2007-02-14,False,True,,,
10273,1499.0,1610612753.0,2007-02-14,False,True,finger,fracture,
10268,757.0,1610612763.0,2007-02-14,True,False,,,
10276,200761.0,1610612754.0,2007-02-14,True,False,,,
10275,101185.0,1610612754.0,2007-02-14,False,True,,,
10274,2039.0,1610612753.0,2007-02-14,True,False,,,
10267,2031.0,1610612763.0,2007-02-14,False,True,,,
10272,200759.0,1610612766.0,2007-02-14,True,False,,,
10271,101138.0,1610612766.0,2007-02-14,False,True,,,
10266,1887.0,1610612738.0,2007-02-14,True,False,,,
10277,200789.0,1610612739.0,2007-02-15,False,True,toe,sprain,
10281,2745.0,1610612745.0,2007-02-15,False,True,,,
10280,200772.0,1610612742.0,2007-02-15,True,False,,,
10282,2054.0,1610612745.0,2007-02-15,True,False,,,
10279,1904.0,1610612742.0,2007-02-15,False,True,mcl,sprain,
10278,101204.0,1610612739.0,2007-02-15,True,False,,,
10304,1752.0,1610612756.0,2007-02-20,False,True,,,
10297,2078.0,1610612758.0,2007-02-20,False,True,,,
10286,1507.0,,2007-02-20,True,False,,,
10298,1802.0,1610612758.0,2007-02-20,True,False,,,
10285,1510.0,,2007-02-20,False,True,groin,,
10306,959.0,1610612756.0,2007-02-20,True,False,,,
10299,200788.0,1610612753.0,2007-02-20,False,True,,,
10284,200771.0,,2007-02-20,True,False,,,
10305,703.0,1610612756.0,2007-02-20,True,False,,,
10303,2564.0,1610612756.0,2007-02-20,False,True,back,spasm,
10302,2588.0,1610612759.0,2007-02-20,True,False,,,
10301,2866.0,1610612759.0,2007-02-20,False,True,,,
10300,255.0,1610612753.0,2007-02-20,True,False,,,
10283,1711.0,,2007-02-20,False,True,calf,strain,
10296,200811.0,1610612762.0,2007-02-20,True,False,,,
10295,101114.0,1610612762.0,2007-02-20,False,True,groin,strain,
10294,,1610612737.0,2007-02-20,True,False,,,
10293,2031.0,1610612763.0,2007-02-20,True,False,,,
10292,2073.0,1610612763.0,2007-02-20,False,True,,,
10291,101117.0,1610612746.0,2007-02-20,True,False,,,
10290,1882.0,1610612746.0,2007-02-20,True,False,,,
10289,57.0,1610612746.0,2007-02-20,False,True,,,
10288,1749.0,1610612746.0,2007-02-20,False,True,groin,strain,
10287,2072.0,1610612749.0,2007-02-20,True,False,,,
10307,2427.0,1610612764.0,2007-02-20,False,True,,,
10313,1956.0,1610612739.0,2007-02-21,True,False,,,
10312,200789.0,1610612739.0,2007-02-21,True,False,,,
10314,2748.0,1610612748.0,2007-02-21,False,True,,,
10311,101204.0,1610612739.0,2007-02-21,False,True,,,
10322,1884.0,1610612744.0,2007-02-21,False,True,knee,,
10315,1715.0,1610612748.0,2007-02-21,True,False,,,
10310,1800.0,1610612739.0,2007-02-21,False,True,neck,infection,
10321,2410.0,1610612761.0,2007-02-21,True,False,,,
10320,101166.0,1610612761.0,2007-02-21,False,True,,,
10319,467.0,1610612751.0,2007-02-21,True,False,,,
10318,101148.0,1610612751.0,2007-02-21,False,True,,,
10317,200776.0,1610612752.0,2007-02-21,True,False,,,
10316,101135.0,1610612752.0,2007-02-21,False,True,,infection,
10309,1510.0,,2007-02-21,True,False,,,
10308,976.0,,2007-02-21,False,True,ankle,sprain,
10323,2202.0,1610612744.0,2007-02-21,True,False,,,
10329,2748.0,1610612748.0,2007-02-22,True,False,,,
10325,2804.0,1610612741.0,2007-02-22,True,False,,,
10324,2751.0,1610612741.0,2007-02-22,False,True,,,
10328,2548.0,1610612748.0,2007-02-22,False,True,shoulder,dislocation,
10330,101182.0,1610612764.0,2007-02-22,False,True,,,
10327,101204.0,1610612739.0,2007-02-22,True,False,,,
10331,2427.0,1610612764.0,2007-02-22,True,False,,,
10326,2562.0,1610612739.0,2007-02-22,False,True,,infection,
10350,1916.0,1610612764.0,2007-02-23,False,True,,,
10332,2804.0,1610612741.0,2007-02-23,False,True,foot,,
10334,1533.0,1610612737.0,2007-02-23,False,True,,,
10337,2246.0,1610612762.0,2007-02-23,False,True,back,spasm,
10336,200811.0,1610612762.0,2007-02-23,False,True,,,
10335,673.0,1610612762.0,2007-02-23,False,True,,,
10347,101166.0,1610612761.0,2007-02-23,True,False,,,
10351,101182.0,1610612764.0,2007-02-23,True,False,,,
10346,2413.0,1610612761.0,2007-02-23,False,True,,,
10349,101152.0,1610612750.0,2007-02-23,True,False,,,
10348,2058.0,1610612750.0,2007-02-23,False,True,ankle,,
10338,2430.0,1610612762.0,2007-02-23,True,False,,,
10333,2751.0,1610612741.0,2007-02-23,True,False,,,
10345,2693.0,1610612754.0,2007-02-23,True,False,,,
10344,101158.0,1610612754.0,2007-02-23,False,True,,,
10343,2575.0,1610612747.0,2007-02-23,True,False,,,
10342,2209.0,1610612747.0,2007-02-23,False,True,shoulder,dislocation,
10341,101135.0,1610612752.0,2007-02-23,True,False,,,
10340,1883.0,1610612752.0,2007-02-23,False,True,,infection,
10339,101114.0,1610612762.0,2007-02-23,True,False,,,
10352,1510.0,,2007-02-24,False,True,,,
10362,200754.0,,2007-02-24,True,False,,,
10355,200781.0,1610612746.0,2007-02-24,False,True,,infection,
10354,2549.0,1610612746.0,2007-02-24,False,True,,infection,
10353,976.0,,2007-02-24,True,False,,,
10361,1504.0,,2007-02-24,False,True,,,
10360,2413.0,1610612761.0,2007-02-24,True,False,,,
10359,239.0,1610612761.0,2007-02-24,False,True,,,
10358,200811.0,1610612762.0,2007-02-24,True,False,,,
10357,1905.0,1610612762.0,2007-02-24,False,True,knee,bruise,
10356,1749.0,1610612746.0,2007-02-24,True,False,,,
10365,,1610612737.0,2007-02-25,False,True,,,
10367,2078.0,1610612758.0,2007-02-25,True,False,,,
10364,1800.0,1610612739.0,2007-02-25,True,False,,,
10369,1509.0,1610612752.0,2007-02-25,True,False,,,
10368,101135.0,1610612752.0,2007-02-25,False,True,ankle,sprain,
10363,1956.0,1610612739.0,2007-02-25,False,True,,,
10376,2406.0,1610612764.0,2007-02-25,False,True,back,spasm,
10375,101185.0,1610612754.0,2007-02-25,True,False,,,
10374,2605.0,1610612754.0,2007-02-25,False,True,knee,,
10373,101148.0,1610612751.0,2007-02-25,True,False,,,
10372,2774.0,1610612751.0,2007-02-25,False,True,,,
10371,2772.0,1610612753.0,2007-02-25,True,False,,,
10370,101143.0,1610612753.0,2007-02-25,False,True,,,
10366,1533.0,1610612737.0,2007-02-25,True,False,,,
10377,1916.0,1610612764.0,2007-02-25,True,False,,,
10379,1510.0,,2007-02-26,True,False,,,
10378,2731.0,,2007-02-26,False,True,calf,strain,
10380,200781.0,1610612746.0,2007-02-26,False,True,,,
10381,101117.0,1610612746.0,2007-02-26,False,True,,,
10386,2246.0,1610612762.0,2007-02-26,True,False,,,
10391,200779.0,1610612745.0,2007-02-26,True,False,,,
10385,1905.0,1610612762.0,2007-02-26,True,False,,,
10389,200822.0,1610612742.0,2007-02-26,True,False,,,
10388,1761.0,1610612742.0,2007-02-26,False,True,knee,bruise,
10387,2078.0,1610612758.0,2007-02-26,False,True,,,
10384,200811.0,1610612762.0,2007-02-26,False,True,,,
10383,101114.0,1610612762.0,2007-02-26,False,True,groin,strain,
10382,2549.0,1610612746.0,2007-02-26,True,False,,,
10390,1503.0,1610612745.0,2007-02-26,False,True,,infection,
10395,200761.0,1610612754.0,2007-02-27,False,True,,,
10394,2224.0,1610612754.0,2007-02-27,False,True,leg,soreness,
10396,2605.0,1610612754.0,2007-02-27,True,False,,,
10393,2562.0,1610612739.0,2007-02-27,True,False,,,
10398,15.0,1610612756.0,2007-02-27,False,True,,,
10397,101158.0,1610612754.0,2007-02-27,True,False,,,
10392,200769.0,1610612739.0,2007-02-27,False,True,,,
10401,2591.0,1610612764.0,2007-02-27,True,False,,,
10400,1913.0,1610612764.0,2007-02-27,False,True,,,
10399,2564.0,1610612756.0,2007-02-27,True,False,,,
10403,101117.0,1610612746.0,2007-02-28,True,False,,,
10402,2733.0,1610612746.0,2007-02-28,False,True,knee,,out-for-season
10404,2031.0,1610612763.0,2007-02-28,False,True,,,
10406,101139.0,1610612762.0,2007-02-28,False,True,,,
10405,1909.0,1610612763.0,2007-02-28,True,False,,,
10407,101114.0,1610612762.0,2007-02-28,True,False,,,
10413,1503.0,1610612745.0,2007-02-28,True,False,,,
10414,2564.0,1610612756.0,2007-02-28,False,True,back,spasm,
10410,1515.0,1610612761.0,2007-02-28,False,True,ankle,sprain,
10412,200779.0,1610612745.0,2007-02-28,False,True,,,
10411,239.0,1610612761.0,2007-02-28,True,False,,,
10409,2078.0,1610612758.0,2007-02-28,True,False,,,
10408,1897.0,1610612758.0,2007-02-28,False,True,knee,soreness,
10415,15.0,1610612756.0,2007-02-28,True,False,,,
10420,1761.0,1610612742.0,2007-03-01,True,False,,,
10419,200781.0,1610612746.0,2007-03-01,True,False,,,
10418,208.0,1610612746.0,2007-03-01,False,True,groin,,
10417,200769.0,1610612739.0,2007-03-01,True,False,,,
10416,1513.0,1610612739.0,2007-03-01,False,True,,,
10422,2857.0,1610612741.0,2007-03-02,True,False,,,
10421,136.0,1610612741.0,2007-03-02,False,True,knee,bruise,
10423,2767.0,1610612737.0,2007-03-02,False,True,,,
10426,2853.0,1610612748.0,2007-03-02,True,False,,,
10425,2748.0,1610612748.0,2007-03-02,False,True,,,
10424,1731.0,1610612737.0,2007-03-02,True,False,,,
10445,200837.0,1610612764.0,2007-03-02,False,True,,,
10446,1712.0,1610612764.0,2007-03-02,True,False,,,
10442,200779.0,1610612745.0,2007-03-02,True,False,,,
10444,1913.0,1610612764.0,2007-03-02,False,True,,,
10443,101182.0,1610612764.0,2007-03-02,False,True,,,
10441,1719.0,1610612745.0,2007-03-02,False,True,foot,soreness,
10439,739.0,1610612765.0,2007-03-02,False,True,ankle,strain,
10438,2224.0,1610612754.0,2007-03-02,True,False,,,
10437,2693.0,1610612754.0,2007-03-02,False,True,,,
10436,101143.0,1610612753.0,2007-03-02,True,False,,,
10435,255.0,1610612753.0,2007-03-02,False,True,foot,,
10434,2198.0,1610612747.0,2007-03-02,True,False,,,
10433,2575.0,1610612747.0,2007-03-02,False,True,ankle,sprain,
10432,1883.0,1610612752.0,2007-03-02,True,False,,,
10431,101126.0,1610612752.0,2007-03-02,False,True,stomach,infection,
10430,2037.0,1610612752.0,2007-03-02,False,True,ankle,fracture,
10429,1897.0,1610612758.0,2007-03-02,True,False,,,
10428,101139.0,1610612762.0,2007-03-02,True,False,,,
10440,2648.0,1610612765.0,2007-03-02,True,False,,,
10427,200758.0,1610612762.0,2007-03-02,False,True,,,
10447,2406.0,1610612764.0,2007-03-02,True,False,,,
10452,1766.0,1610612754.0,2007-03-03,False,True,toe,,
10448,2038.0,,2007-03-03,False,True,knee,soreness,
10451,1513.0,1610612739.0,2007-03-03,True,False,,,
10457,2225.0,1610612759.0,2007-03-03,False,True,groin,strain,
10450,1956.0,1610612739.0,2007-03-03,True,False,,,
10458,2408.0,1610612759.0,2007-03-03,True,False,,,
10449,200789.0,1610612739.0,2007-03-03,False,True,toe,sprain,
10456,200782.0,1610612761.0,2007-03-03,True,False,,,
10455,200761.0,1610612754.0,2007-03-03,True,False,,,
10454,2758.0,1610612754.0,2007-03-03,True,False,,,
10453,2605.0,1610612754.0,2007-03-03,False,True,knee,soreness,
10459,2857.0,1610612741.0,2007-03-04,False,True,,,
10460,136.0,1610612741.0,2007-03-04,True,False,,,
10462,101182.0,1610612764.0,2007-03-04,True,False,,,
10461,2217.0,1610612764.0,2007-03-04,False,True,back,spasm,
10463,1800.0,1610612739.0,2007-03-05,False,True,,,
10464,200769.0,1610612739.0,2007-03-05,True,False,,,
10466,101212.0,1610612737.0,2007-03-05,True,False,,,
10465,2049.0,1610612737.0,2007-03-05,False,True,knee,,
10470,1884.0,1610612744.0,2007-03-05,True,False,,,
10469,200753.0,1610612744.0,2007-03-05,False,True,,,
10468,2397.0,1610612745.0,2007-03-05,True,False,,,
10467,200779.0,1610612745.0,2007-03-05,False,True,,,
10473,1904.0,1610612742.0,2007-03-06,True,False,,,
10472,200772.0,1610612742.0,2007-03-06,False,True,,,
10474,2557.0,,2007-03-06,False,True,back,hernia,
10471,958.0,1610612758.0,2007-03-06,True,False,,,
10477,2225.0,1610612759.0,2007-03-06,True,False,,,
10476,109.0,1610612759.0,2007-03-06,False,True,,,
10475,1504.0,,2007-03-06,True,False,,,
10480,2217.0,1610612764.0,2007-03-06,True,False,,,
10479,2058.0,1610612750.0,2007-03-06,True,False,,,
10478,2239.0,1610612750.0,2007-03-06,False,True,ankle,sprain,
10489,200758.0,1610612762.0,2007-03-07,True,False,,,
10482,2207.0,1610612737.0,2007-03-07,False,True,calf,bruise,out-for-season
10490,2747.0,1610612743.0,2007-03-07,False,True,knee,,
10481,2031.0,1610612763.0,2007-03-07,True,False,,,
10493,2054.0,1610612745.0,2007-03-07,False,True,,,
10492,739.0,1610612765.0,2007-03-07,True,False,,,
